-24.499782658478644,22.730368907355967
-20,20
-14.996854201058854,17.92669078602288
-10,20
-6.0160646698709215,22.31265776637048
-0.7946754075523559,23.87907454506605
3.4868637875488675,23.67021897457331
8.394969694128319,22.521513336863222
12.363225533490429,19.38867977947208
12.989792244968656,15.838135081095455
13.616358956446884,11.869879241733342
13.198647815461399,7.90162340237123
11.318947681026716,5.290928771211946
8.603825264621062,3.5156564220236324
5.26213613673718,1.4271007170962047
5.26213613673718,-0.8703105583239655
6.410841774447264,-3.3765774042368784
10.06581425807026,-4.211999686207849
14.138497882678742,-2.332299551773165
16.018198017113424,-0.5570272025848514
18.420037077779966,2.1580952138208045
21.97058177615659,3.8289397777627463
24.4768486220695,3.8289397777627463
26.6698321122433,0.8005340056179765
27.191971038475156,-2.5411551222659075
26.04326540076507,-5.151849753425192
24.790131977808613,-7.1359776731062485
22.283865131895702,-9.120105592787304
18.628892648272707,-10.895377941975617
14.76506459415697,-11.626372438700217
12.049942177751316,-11.730800223946588
8.394969694128319,-11.730800223946588
5.053280566244437,-11.939655794439332
1.7115914383605555,-12.044083579685703
-1.3168143337842124,-12.252939150178445
-3.9275089649434953,-12.879505861656673
-7.47805366332012,-13.088361432149417
-11.864020643667715,-12.56622250591756
-14.474715274826996,-12.461794720671188
-18.02525997320362,-12.56622250591756
-22.306799168304845,-12.252939150178445
-25.544060510942355,-11.626372438700217
-28.572466283087124,-11.521944653453845
-31.39201648473915,-11.939655794439332
-35.67355567984037,-11.521944653453845
-37.86653917001417,-7.344833243598991
-37.65768359952143,-2.854438478005022
-37.553255814275055,0.9049617908643479
-36.717833532304084,5.290928771211946
-34.42042225688392,8.841473469588573
-31.809727625724634,11.452168100747857
-30.03445527653632,15.52485172535634
-31.809727625724634,18.239974141761998
-34.00271111589843,21.790518840138624
-32.54072212244923,25.863202464747108
-30,30
-26.69276614865244,30.66688058608019
-24.186499302739527,28.47389709590639
-25.544060510942355,25.863202464747108
